symbol,status (HTTP code),size (kB),speed (kB/s),time
CIT,200,14770,33.14765112755409,0.4455821000155993
CIVB,200,14028,38.739534623764584,0.3621106999926269
CIX,200,14073,38.20675575148785,0.36833800000022165
CIZN,200,14014,45.29274158921008,0.30940940001164563
CJJD,200,8319,26.22501625096568,0.31721619999734685
CKX,200,12442,43.40430401121738,0.2866535999928601
CL,200,14777,55.00956720402207,0.2686260000045877
CLAR,200,14158,53.07780408386034,0.26674049999564886
CLB,200,14927,36.499134651682944,0.4089686000079382
CLBS,200,8351,25.526758773894496,0.32714690000284463
CLDB,200,13770,47.326320651423295,0.290958600002341
CLDT,200,13944,33.29954184481891,0.41874449999886565
CLDX,200,9035,22.353686031809687,0.4041839000128675
CLF,200,14219,48.69814071014576,0.2919823999982327
CLFD,200,8845,31.198766299778796,0.2835047999978997
CLGX,200,14673,37.65233954851443,0.3896969000052195
CLH,200,9355,29.77373552444012,0.3142030999879353
CLI,200,14425,37.23837620493965,0.38736920000519603
CLMT,200,11320,38.09052084570744,0.29718679998768494
CLNE,200,8875,27.955203637018414,0.3174721999967005
CLR,200,14317,40.21481232201726,0.3560130999831017
CLRB,200,8237,29.7110628891404,0.2772368000005372
CLRO,200,12224,45.14449266284561,0.2707749999826774
CLS,200,8815,33.82239921433119,0.26062610000371933
CLSN,200,9243,27.62753786730813,0.33455749999848194
CLW,200,9192,27.439764314969803,0.33498829999007285
CLWT,200,13852,48.29309431563452,0.2868319000117481
CLX,200,15030,37.026371002998516,0.4059269000135828
CM,200,14591,40.631502263928525,0.35910560001502745
CMA,200,14786,39.171283363191655,0.37747040000976995
CMC,200,14799,38.99460889451306,0.3795140000001993
CMCO,200,14544,41.48024939265701,0.3506247000186704
CMCSA,200,15101,41.86272927819131,0.3607266000180971
CMCT,200,13983,52.59064298179625,0.2658837999915704
CMD,200,13986,47.50944006311796,0.2943836000049487
CME,200,15107,41.72815956217492,0.3620336999883875
CMG,200,10469,39.773176265520426,0.263217599975178
CMI,200,15193,42.90681908605913,0.35409290000097826
CMLS,200,8653,30.663063498033075,0.2821962000161875
CMO,200,14585,56.179796920457015,0.2596129000012297
CMP,200,14514,41.312222372960136,0.3513245999929495
CMPR,200,9491,33.65224547273561,0.28203170001506805
CMRE,200,14286,46.87556908690638,0.3047643000027165
CMS,200,14755,47.288453478067424,0.3120211999921594
CMT,200,12551,39.68473543231801,0.31626769999274984
CMTL,200,14453,40.974938749209386,0.35272779999650083
CNA,200,14501,41.2156352788089,0.3518325000186451
CNBKA,200,14069,47.89658776388979,0.2937369999999646
CNC,200,9831,35.479306264635085,0.27709109999705106
CNET,200,8536,30.175659386536168,0.28287699999054894
CNI,200,14841,34.880941552477246,0.4254759000032209
CNK,200,14285,53.41137338769341,0.2674524000030942
CNMD,200,14607,39.56212176715905,0.3692167999979574
CNO,200,14705,35.556150913213,0.4135711999842897
CNOB,200,14345,31.45676739311448,0.45602270000381395
CNP,200,14820,55.386174687623246,0.2675757999822963
CNQ,200,14842,41.87836988585075,0.3544073000084609
CNR,200,11110,23.3090549909605,0.47663879999890924
CNS,200,14560,49.3020342177232,0.2953224999946542
CNSL,200,13458,49.82418261358017,0.2701097999815829
CNTY,200,8181,28.95032512073825,0.2825874999980442
CNX,200,12046,37.44681485839299,0.3216829000157304
CNXN,200,14313,43.358340186321925,0.3301095000060741
CO,200,12466,34.7037307502338,0.3592120999819599
CODA,200,8655,27.29564064438546,0.3170836000062991
CODI,200,14550,36.51535589779533,0.39846250001573935
COF,200,14847,38.93495447454609,0.38132829999085516
COFS,200,13863,42.757172999323956,0.32422629999928176
COG,200,14912,42.78756142524985,0.3485124999715481
COHN,200,12845,35.701043986673874,0.3597934000135865
COHR,200,10731,38.58678376600894,0.278100399998948
COHU,200,13936,51.55892112391621,0.2702927000063937
COKE,200,14576,33.9301289811653,0.42958870000438765
COLB,200,14531,35.459677580676924,0.40978940000059083
COLM,200,14619,38.726833171876805,0.37749020001501776
CONN,200,9151,30.94801504609886,0.2956893999944441
COO,200,14944,26.556903816814643,0.562716200016439
COP,200,14994,41.52335377169479,0.36109799999394454
COR,200,14752,42.86070821955484,0.3441846999921836
CORE,200,14563,40.43508742792035,0.3601574999920558
CORR,200,14118,51.77596169252521,0.272674800013192
CORT,200,8773,25.86764833717131,0.3391495000105351
COST,200,15154,36.4632171235773,0.4155968999839388
COWN,200,14264,35.113251559082535,0.4062284000101499
CP,200,15146,42.48662019352521,0.3564886999956798
CPA,200,14255,55.706638018859806,0.2558941000024788
CPB,200,14852,42.70663200669688,0.34776800000690855
CPE,200,8744,29.047093229210475,0.3010284000192769
CPF,200,14506,49.58580504283605,0.29254340002080426
CPG,200,14490,33.87297889936261,0.4277746000152547
CPHC,200,13439,41.96056599511975,0.32027690001996234
CPHI,200,8953,29.258045633716534,0.30600130002130754
CPIX,200,8135,24.783981778769597,0.3282362000027206
CPK,200,14401,40.10693325553805,0.35906509999767877
CPLP,200,14050,44.23984608973431,0.31758699999772944
CPRT,200,9739,34.73603077553512,0.2803717000060715
CPRX,200,8525,31.282498020093307,0.2725166000018362
CPS,200,9131,31.290318710800086,0.2918155000079423
CPSH,200,7987,24.444841638476074,0.3267356000142172
CPSI,200,14236,43.35996476484398,0.3283213000104297
CPSS,200,8211,32.26894164612932,0.25445519998902455
CPST,200,8641,30.409277699435343,0.2841566999850329
CPT,200,14834,33.669941960632,0.4405710000137333
CQP,200,14506,35.52992145511396,0.40827559999888763
CR,200,14546,41.94861194142862,0.3467575999966357
CRAI,200,14425,37.49517176538155,0.38471620000200346
CRD-A,200,13832,44.90037323794239,0.30805980000877753
CRDF,200,11728,41.644577309406344,0.28162130000418983
CREE,200,9497,33.91045739680939,0.2800610999984201
CREG,200,8464,26.6456792081271,0.3176499999826774
CRESY,200,13578,42.60501187897182,0.3186948999937158
CRH,200,14661,36.96660524594437,0.39660119998734444
CRI,200,14342,38.03982697198102,0.377025900001172
CRIS,200,8576,27.97842503276502,0.306521899998188
CRK,200,10929,32.9071472876115,0.33211629997822456
CRL,200,9633,29.586253157691576,0.3255903999961447
CRM,200,10139,38.24679613725528,0.2650941000028979
CRMD,200,8431,26.48002816845451,0.31839089997811243
CRMT,200,9157,28.964969690519542,0.3161404999846127
CRNT,200,8425,29.98128882937332,0.2810085999954026
CROX,200,9299,35.46536130018367,0.26219949999358505
CRS,200,14566,38.79381749004945,0.3754722000157926
CRT,200,14183,38.0675849257167,0.3725742000096943
CRUS,200,9451,34.715602774024724,0.27224069999647327
CRVL,200,9102,33.942080684807344,0.2681626999983564
CRWS,200,13808,50.815446601200335,0.2717283999954816
CRY,200,11537,38.723341410926714,0.29793400000198744
CS,200,14672,37.73994523301212,0.38876579998759553
CSBR,200,7873,23.24947516508166,0.3386313000228256
CSCO,200,15144,59.9648858581326,0.2525477999879513
CSCW,200,8271,26.81143306082588,0.3084878000081517
CSGP,200,10075,33.076599823837455,0.3045960000017658
CSGS,200,14567,40.6011998913549,0.3587824999995064
CSII,200,9163,31.311723014700938,0.29263800001353957
CSIQ,200,9247,34.1337747173222,0.2709047000098508
CSL,200,14782,43.28665859051173,0.3414908999984618
CSPI,200,13432,41.15381421955297,0.32638529999530874
CSR,200,14130,40.90939885472516,0.34539740000036545
CSU,200,9104,34.713298807029545,0.2622626000083983
CSV,200,14388,34.05497791380566,0.4224932999932207
CSWC,200,14455,37.79205506671613,0.3824878000013996
CSX,200,14985,40.75576999333107,0.3676780000096187
CTAS,200,14956,56.43396648532485,0.2650177000032272
CTB,200,14671,35.15866332191005,0.4172798000217881
CTBI,200,14357,37.55018089604107,0.3823417000239715
CTG,200,11559,36.512813126587886,0.3165737999952398
CTHR,200,8277,29.324920974710714,0.2822513999999501
CTIB,200,8236,31.062694140398012,0.2651412000122946
CTIC,200,8664,32.04847220544407,0.2703404999920167
CTO,200,14302,52.99194005328401,0.2698900999967009
CTRN,200,13988,48.44332359619089,0.288749800005462
CTS,200,14422,35.280055930053805,0.4087862000160385
CTSH,200,14830,44.0237532331156,0.33686360000865534
CTXS,200,14903,34.18647745105914,0.4359325999976136
CUB,200,14515,38.01059635484485,0.38186719999066554
CUBE,200,14804,50.89025285339249,0.29090049999649636
CUEN,200,12311,41.614877648177526,0.2958317000011448
CUK,200,13993,53.0767482975918,0.2636371000262443
CULP,200,14293,38.834038754652454,0.3680534000159241
CUTR,200,8877,32.65640364418532,0.2718303000146989
CUZ,200,14501,36.37514790511602,0.3986512999981642
CVA,200,14721,31.757133111746864,0.46354940001037903
CVBF,200,14660,41.35777636179146,0.35446780000347644
CVCO,200,9443,31.21498107350328,0.3025150000175927
CVCY,200,14121,48.90896061412467,0.2887201000121422
CVE,200,14650,41.61161057832013,0.3520651999861002
CVGI,200,8409,25.217251009917813,0.3334622000111267
CVGW,200,14337,35.94650221750605,0.3988427000003867
CVI,200,14312,40.41265408505479,0.3541465000016615
CVLG,200,8853,27.33339611229518,0.3238894999958575
CVLT,200,9283,25.1227926210978,0.3695051000104286
CVLY,200,14088,45.60189943110743,0.3089345000043977
CVM,200,8948,29.079186185279887,0.30771150000509806
CVR,200,14085,40.257073641324055,0.34987639999599196
CVS,200,14954,36.701048436379,0.40745430000242777
CVU,200,8369,29.853834286217793,0.28033249999862164
CVV,200,8701,32.75896278501694,0.2656066999770701
CVX,200,15367,43.12811438257613,0.3563105000066571
CW,200,14724,38.76971201865034,0.3797809999960009
CWBC,200,13734,42.67121693785363,0.32185629999730736
CWCO,200,14365,35.97377232889673,0.3993186999869067
CWST,200,8703,30.949458108805093,0.2812004000006709
CWT,200,14466,38.01641859326913,0.3805198000045493
CX,200,13961,39.24947778803136,0.35569900000700727
CXDC,200,8135,26.98713740200148,0.3014399000094272
CXW,200,14212,49.5333506675992,0.28691779999644496
CYAN,200,8089,26.310251500765467,0.3074466999969445
CYBE,200,8609,31.055732575427157,0.2772113000100944
CYCC,200,11431,41.363313983811516,0.27635600001667626
CYD,200,14020,41.66836321965777,0.3364663000102155
CYH,200,10076,34.717628117797645,0.29022720002103597
CYRN,200,8089,22.604278969058743,0.3578525999910198
CYRX,200,8356,31.77379612437396,0.26298400000086986
CYTH,200,7822,27.716378743694552,0.2822157999908086
CYTK,200,10041,34.16005590240785,0.29393980000168085
CZNC,200,14210,49.587007575399525,0.2865670000028331
CZWI,200,13893,50.61156091132181,0.27450250001857057
D,200,14809,39.857890699454245,0.37154500000178814
DAC,200,8327,28.035441753979434,0.2970169000036549
DAIO,200,8209,25.832605097653904,0.3177766999870073
DAKT,200,13695,41.4635874300093,0.3302898000110872
DAL,200,14442,39.35796535454744,0.3669397000048775
DAN,200,14787,32.645093721938835,0.45296239998424426
DAR,200,9449,24.69413921188684,0.38264140000683255
DB,200,13779,35.55260838894422,0.3875665000232402
DBD,200,12922,49.287012744568806,0.2621786000090651
DBI,200,14201,46.70026656648568,0.3040882000059355
DCI,200,14631,39.53710964572817,0.3700574000249617
DCO,200,9128,27.9380392560179,0.3267230000055861
DCOM,200,14281,40.70533878265761,0.35083849998773076
DCP,200,14623,30.47021397467429,0.4799113000044599
DCTH,200,12096,38.24595984359523,0.31626870000036433
DD,200,14851,39.490744630758954,0.3760628000018187
DDD,200,10193,29.24974252602226,0.3484816999989562
DDS,200,14781,41.85929940229024,0.35311149997869506
DE,200,15058,57.17887670273863,0.2633489999861922
DECK,200,9739,36.68824111557526,0.26545289999921806
DEI,200,14821,41.037133884626975,0.361160700005712
DENN,200,8967,32.42027259562506,0.276586199994199
DEO,200,15082,54.603341950842214,0.27621019998332486
DFS,200,14814,54.20294161111504,0.27330619998974726
DG,200,14973,43.16803126590198,0.34685390000231564
DGICA,200,14236,49.480740711623454,0.28770789998816326
DGII,200,8911,24.31343402400386,0.3665052000142168
DGLY,200,8310,20.89440630885578,0.39771409999229945
DGX,200,14969,40.8143233192888,0.3667585000221152
DHC,200,14623,37.182774837544876,0.3932734999980312
DHI,200,14895,29.505431911952186,0.5048222999903373
DHIL,200,14624,33.58628694528154,0.43541580002056435
DHR,200,14943,31.71463408822143,0.4711704999790527
DHT,200,14155,39.0756773436547,0.3622458000027109
DHX,200,8329,29.37573822782511,0.28353330001118593
DIN,200,14117,40.833929675297654,0.3457174000213854
DIOD,200,9249,32.17156498185845,0.2874899000162259
DIS,200,14682,53.697529515639,0.2734204000153113
DISCA,200,11383,39.528711361370185,0.28796789998887107
DISH,200,10471,38.41360716956686,0.27258570000412874
DIT,200,13902,51.5344300544041,0.2697614000062458
DJCO,200,9263,32.79775121307662,0.28242790000513196
DK,200,14431,53.65751180990758,0.26894650000031106
DKS,200,14788,48.81125708890132,0.30296289999387227
DLA,200,8949,28.604003791434252,0.31285830002161674
DLB,200,14572,34.64126370804839,0.4206543999898713
DLHC,200,8179,21.354059921556047,0.3830184999969788
DLR,200,15010,40.06516127133385,0.37463970002136193
DLTR,200,9675,21.511654536928205,0.44975619998876937
DLX,200,14518,30.35126604354081,0.4783326000033412
DMAC,200,8627,24.55742129694736,0.35129910000250675
DMLP,200,14321,50.77715173689327,0.28203629999188706
DMRC,200,10801,30.129102409769317,0.3584905999887269
DNN,200,9808,34.92560326631242,0.28082549999817275
DOOR,200,8957,28.536865189445994,0.31387469999026507
DORM,200,10281,31.80756439012155,0.32322500000009313
DOV,200,14836,38.44094950926246,0.38594259999808855
DOX,200,14808,58.26397895006731,0.25415359999169596
DPW,200,8673,28.284949751822484,0.30662950000260025
DPZ,200,15021,27.67492492635437,0.5427656999963801
DQ,200,9144,23.771809348831074,0.38465729999006726
DRD,200,14077,33.78344325760001,0.416683399991598
DRE,200,14783,31.77535983394276,0.4652347000082955
DRH,200,13929,26.750630883541422,0.5206980000075419
DRI,200,14952,26.525824802933194,0.5636770999990404
DRQ,200,9331,24.400359403832518,0.38241239998023957
DRRX,200,8525,29.54236878229022,0.28856859999359585
DS,200,11838,26.538679598490486,0.4460659000033047
DSGX,200,8851,30.65666783470794,0.2887136999925133
DSPG,200,8729,28.78860935557719,0.3032101999851875
DSS,200,9473,33.12109215457543,0.28601109998999164
DSWL,200,13719,47.627065391948236,0.2880505000066478
DSX,200,8567,29.046546353533007,0.29494039999553934
DTE,200,15013,38.19697456887791,0.39304160000756383
DUK,200,14804,38.35737967685471,0.38594919999013655
DVA,200,9615,33.57260726687232,0.286394199996721
DVAX,200,8748,22.97657482057483,0.38073559998883866
DVD,200,13612,49.29083766666615,0.27615680001326837
DVN,200,14916,38.811669730033,0.3843173999921419
DWSN,200,12129,30.242206941333897,0.4010619999899063
DX,200,14223,43.66864515641417,0.32570280000800267
DXCM,200,9669,33.66413712427211,0.2872196000244003
DXPE,200,9291,26.76192001570412,0.34717239998281
DXR,200,12180,45.81356886317433,0.26586010001483373
DXYN,200,8219,29.279202254744924,0.28071120000095107
DY,200,9395,32.83549434802853,0.2861233000003267
DYAI,200,8087,30.74584624892976,0.26302740001119673
DYNT,200,8332,27.455644073618238,0.3034713000233751
DZSI,200,8414,29.789490900243948,0.2824486000172328
E,200,14346,42.03154211477435,0.3413150999986101
EA,200,15020,41.162616451565405,0.36489419999998063
EAT,200,14261,58.80296121506041,0.24252180001349188
EBAY,200,15024,18.130449452500635,0.8286612000083551
EBF,200,14544,55.44111211238787,0.262332400016021
EBIX,200,14551,40.7917713379136,0.3567140999948606
EBMT,200,14121,51.01613180392144,0.27679480001097545
EBR,200,14235,47.58698707505459,0.2991363999899477
EBS,200,12178,37.5665349955273,0.324171500018565
EBSB,200,14464,44.71025504657922,0.3235051999799907
EBTC,200,14212,41.23382322326871,0.34466850000899285
EC,200,14187,42.290488889627916,0.3354654999857303
ECHO,200,9165,31.26351682248472,0.29315320000750944
ECL,200,15139,56.3581937539679,0.2686210999963805
ECOL,200,13931,44.16946285934398,0.31539890001295134
ECPG,200,9193,31.474598459775574,0.29207680001854897
ED,200,14789,41.345534489198265,0.3576928000256885
EDAP,200,8293,26.82971333371074,0.30909759999485686
EDN,200,8581,23.624702834041752,0.3632214999815915
EDU,200,13186,45.35292458873338,0.2907419999828562
EDUC,200,13923,38.616474586572615,0.3605456000077538
EEFT,200,9479,32.674241363810516,0.290106200001901
EFC,200,14549,54.096441803768066,0.26894560002256185
EFSC,200,14448,41.72631660515628,0.34625629999209195
EFX,200,15006,37.56526231886561,0.3994648000225425
EGAN,200,8259,25.624255767054446,0.32231180000235327
EGBN,200,14417,35.055784823396536,0.4112588000134565
EGHT,200,8967,29.845788439104087,0.300444399996195
EGLE,200,9927,26.094197768038143,0.3804293999855872
EGO,200,12289,42.435154221245,0.2895948000077624
EGOV,200,14546,38.06577900624006,0.38212799999746494
EGP,200,14693,35.45099954341315,0.41445939999539405
EGY,200,8481,26.70814338672376,0.31754359998740256
EHTH,200,9283,37.58955509683892,0.2469569000240881
EIG,200,14527,39.460681385178916,0.36813859999529086
EIX,200,14815,42.566689489751575,0.3480420999985654
EL,200,14986,34.85136541466535,0.4299975000030827
ELA,200,8111,22.3362611068349,0.363131499994779
ELLO,200,10887,33.54712034604932,0.3245286000019405
ELMD,200,8201,25.63828416995063,0.31987320000189357
ELP,200,15007,40.61148606648828,0.3695259999949485
ELS,200,14753,41.80050734096245,0.352938299998641
ELSE,200,9254,26.289473982140493,0.3520040000148583
ELTK,200,8211,28.695633029568423,0.28614109999034554
ELY,200,14096,48.651236281255606,0.2897357000038028
EMAN,200,9375,33.098308863450214,0.2832470999856014
EMCF,200,13986,38.28398196097215,0.3653225000016391
EME,200,14636,57.21002246334249,0.25582930000382476
EMKR,200,11234,32.90753317077151,0.3413808000041172
EML,200,14231,46.57934280824067,0.30552170000737533
EMN,200,14835,42.680711165788175,0.34758090000832453
EMR,200,14793,37.535186856576,0.39411020002444275
EMX,200,8611,31.117344298177596,0.27672669998719357
ENB,200,14768,55.62033546917684,0.2655144000018481
ENDP,200,9293,33.4085051687954,0.2781626999785658
ENG,200,8403,25.211226151344082,0.33330389999900945
ENLC,200,14424,40.32847689802255,0.35766290000174195
ENR,200,14779,46.73195670169731,0.31625040000653826
ENS,200,14577,40.701994219141966,0.3581397000234574
ENSG,200,14558,40.25328768887798,0.3616598999942653
ENSV,200,8383,24.67118574285073,0.3397891000204254
ENTG,200,14594,39.0271505315334,0.3739447999978438
ENV,200,9159,31.16655612972702,0.2938727000146173
ENZ,200,8301,23.987814502453435,0.34605069999815896
EOG,200,15106,41.43835475614052,0.3645414999919012
EPAC,200,14398,41.59594614250788,0.3461395000049379
EPAY,200,9291,31.445380784849558,0.29546470000059344
EPC,200,15561,43.04266648049961,0.36152500001480803
EPD,200,14794,39.58449392587271,0.3737321999797132
EPM,200,14087,42.726254732992714,0.32970360000035726
EPR,200,14134,47.32737929585063,0.2986431999888737
EQC,200,14522,41.63435335926842,0.34879849999560975
EQIX,200,15145,53.25092596172079,0.2844081999792252
EQR,200,14799,32.92335059506612,0.44949860000633635
EQS,200,7995,22.66051124783229,0.352816399972653
EQT,200,14273,40.53902445764528,0.3520804999861866
ERF,200,14560,33.17855325559851,0.4388376999995671
ERIC,200,14680,42.97754774588169,0.3415736999886576
ERIE,200,14656,40.98263243672052,0.35761489998549223
ERII,200,8437,32.24010451887612,0.26169270000536926
ERJ,200,13404,47.575492021565495,0.28174169998965226
ES,200,14787,41.95749431060926,0.35242809998453595
ESCA,200,14086,40.53458691261421,0.34750570001779124
ESE,200,14542,41.33353078362973,0.3518208999885246
ESEA,200,9914,30.482302340278842,0.3252378999895882
ESGR,200,9849,35.48979447637552,0.2775164000049699
ESLT,200,14576,38.63167129278431,0.3773069999879226
ESP,200,14003,51.898946234240164,0.26981279999017715
ESS,200,15099,56.04874707799292,0.2693905000051018
ESSA,200,14229,48.640732686685915,0.2925326000258792
ESTE,200,8687,31.97138731809325,0.2717117000138387
ESXB,200,13789,43.06925188458599,0.3201587999938056
ETH,200,14539,54.96032113453649,0.26453630000469275
ETN,200,14880,39.13443467382872,0.3802277999930084
ETR,200,14820,47.32192094069399,0.313174099981552
EVBN,200,14132,40.0563487253611,0.35280300001613796
EVC,200,14131,48.918723468315214,0.28886689999490045
EVGN,200,8010,25.962946564754443,0.30851659999461845
EVI,200,12904,39.209668721114774,0.3291024999925867
EVK,200,7879,21.170671782089606,0.37216579998494126
EVOL,200,11156,34.11648964698518,0.3269972999987658
EVR,200,14587,41.811021748820764,0.34887929999968037
EW,200,13126,39.31576314789409,0.33386099999188446
EWBC,200,14763,54.08294549680005,0.2729696000169497
EXAS,200,9381,31.87875673943036,0.2942711999930907
EXC,200,15017,39.9464897398393,0.3759278999932576
EXEL,200,9057,29.72851436199563,0.3046570000005886
EXFO,200,8063,27.10743223619405,0.2974461000121664
EXK,200,8563,25.393814679073508,0.33720810001250356
EXLS,200,9271,24.00708896556417,0.38617760001216084
EXP,200,14386,30.76540109228388,0.46760319999884814
EXPD,200,14637,58.084370553654765,0.251995500002522
EXPE,200,14593,40.42891832546345,0.3609545000072103
EXPO,200,14508,39.84164401949609,0.3641416000027675
EXPR,200,9129,25.780008336511493,0.35411159999785013
EXR,200,14898,41.30496862824684,0.3606830000062473
EXTR,200,8583,26.102252221560278,0.3288221999828238
EYPT,200,8264,26.626971083802708,0.31036200001835823
EZPW,200,8863,26.221078932417818,0.3380104999814648
F,200,14328,47.29209204054292,0.30296820000512525
FAF,200,14761,37.025387259080794,0.39867240001331083
FANH,200,14250,43.25161055247234,0.32946750000701286
FARM,200,8867,27.008775796166656,0.3283006999990903
FARO,200,9163,28.803215852310853,0.3181241999845952
FAST,200,14811,54.1209538064864,0.27366480001364835
FBC,200,14475,31.192517417516793,0.46405359997879714
FBIZ,200,14254,40.956157028785164,0.34803069999907166
FBMS,200,14061,37.32879685468346,0.3766796999843791
FBNC,200,14428,29.308571233574604,0.4922791999997571
FBP,200,14233,40.28986738190921,0.3532649999833666
FC,200,8841,27.67097177135549,0.3195044999883976
FCAP,200,13989,31.134620901533093,0.4493069000018295
FCBC,200,14276,31.605985210508898,0.4516866000194568
FCCO,200,13977,37.47173935941221,0.37300110000069253
FCCY,200,13995,42.97718416569738,0.32563790000858717
FCEL,200,9183,27.131698202580274,0.3384602000005543
FCF,200,14272,52.46719329640134,0.2720176000148058
FCFS,200,14510,27.908816069293568,0.5199074000120163
FCN,200,9443,29.261584246344004,0.32270980000612326
FCNCA,200,14785,40.22476899190533,0.3675595999811776
FCRD,200,14296,34.096457008537435,0.4192810999811627
FCX,200,15050,41.3565157011272,0.3639087999763433
FDBC,200,13736,40.283793106824476,0.3409807999851182
FDP,200,14544,37.79656228987084,0.38479690000531264
FDS,200,14926,35.211873994374294,0.4238910999847576
FDX,200,15176,38.2544708764435,0.39671180001460016
FE,200,14793,38.351156912298734,0.38572500000009313
FEIM,200,9685,27.717907543488817,0.34941309998976067
FELE,200,14494,30.6923459722168,0.472234999993816
FERG,200,13827,47.18851722465922,0.2930161999829579
FFBC,200,14494,37.97630869670551,0.38165899997693487
FFG,200,14324,36.392692497276066,0.3935955000051763
FFHL,200,8245,27.79305918512997,0.2966567999974359
FFIC,200,14542,32.35857808309714,0.4494016999960877
FFIN,200,14545,39.16947253258535,0.37133510000421666
FFIV,200,10259,29.630498242022302,0.34623110000393353
FFNW,200,14195,50.7433299050384,0.27974120000726543
FGBI,200,13854,47.68191680207052,0.29055040000821464
FHI,200,14726,39.776123575712134,0.3702220999985002
FHN,200,14740,34.3145813683153,0.4295550000097137
FIBK,200,14424,54.89578781888784,0.26275240001268685
FICO,200,12915,48.1193583651661,0.268395099992631
FIS,200,14949,42.725662321735946,0.34988339999108575
FISI,200,14345,37.96831782898787,0.3778149999852758
FISV,200,10032,29.79881345502159,0.33665769998333417
FITB,200,15050,46.25683825185435,0.32535729999653995
FIX,200,14484,36.67724053758098,0.39490429998841137
FIZZ,200,14510,35.989557819991845,0.40317249999498017
FKWL,200,7693,18.9158672978745,0.4066955999878701
FL,200,14842,36.60169918531504,0.4055002999957651
FLDM,200,8859,26.92155280015955,0.32906720001483336
FLEX,200,9251,32.959934673867004,0.28067409998038784
FLIC,200,14360,41.81782918904254,0.3433941999974195
FLIR,200,14787,40.97328382178447,0.3608937000099104
FLL,200,8173,26.969244899280078,0.3030488999793306
FLNT,200,12341,44.03312135804709,0.2802662999893073
FLO,200,14779,41.2534413910226,0.358248900010949
FLR,200,14198,50.27780630131982,0.28239100001519546
FLS,200,14883,30.33022096772272,0.49069870001403615
FLT,200,10151,38.190929062770074,0.26579609999316745
FLUX,200,7892,24.657529966357668,0.3200645000033546
FLWS,200,8681,27.196226050798874,0.31919869998819195
FLXS,200,14315,34.866552320172566,0.4105654000013601
FLY,200,11631,39.46132291795803,0.29474429998663254
FMAO,200,13988,51.24303183975015,0.27297369998996146
FMBH,200,13988,36.529232004152185,0.382926199992653
FMBI,200,14660,30.665254028563336,0.47806550000677817
FMC,200,14867,41.15758368664586,0.36122140000225045
FMNB,200,14031,37.74355365739368,0.3717455999867525
FMS,200,14259,48.104544645717105,0.29641690000426024
FMX,200,14552,38.310393693556016,0.37984470001538284
FN,200,9233,30.749125700044754,0.3002686999971047
FNB,200,14728,39.377099629180535,0.3740244999935385
FNCB,200,13533,45.80472019047015,0.29544990000431426
FNF,200,14805,40.25334730826057,0.3677955000021029
FNHC,200,14126,44.55185895323048,0.31706869998015463
FNLC,200,14342,37.76550994234419,0.3797644999867771
FNV,200,14791,38.37776056817303,0.38540549998288043
FOE,200,11008,32.72497229158023,0.3363792000163812
FOLD,200,8781,28.98036061574205,0.30299830000149086
FONR,200,8761,27.413737159225956,0.3195842999848537
FOR,200,9155,28.547480494475316,0.3206937999930233
FORD,200,8229,28.98160765145416,0.2839386999839917
FORM,200,8789,28.802190657158736,0.3051504000031855
FORR,200,13250,44.49722169628329,0.2977713999862317
FORTY,200,13909,38.53092169596536,0.3609827999898698
FOSL,200,9523,31.329708084435076,0.303960699995514
FR,200,14777,40.207959256506584,0.367514299985487
FRAF,200,13882,50.74505526324452,0.2735635999997612
FRBA,200,13796,40.83889653184154,0.33781520000775345
FRBK,200,8093,29.52464339150376,0.27410999999847263
FRC,200,14806,37.52437462556469,0.3945701999764424
FRD,200,13831,48.22004881552398,0.2868309000041336
FRME,200,14500,43.651834177404076,0.3321738999802619
FRO,200,13973,44.22290267110085,0.31596750000608154
FRPH,200,8887,29.855218817975743,0.29766989999916404
FRST,200,14160,42.52982794831564,0.33294279998517595
FRT,200,14996,42.55734571227748,0.35237159999087453
FSFG,200,14065,37.12968648408459,0.3788074000040069
FSI,200,13236,40.38360150084229,0.32775679999031126
FSLR,200,9535,27.728155315996776,0.34387430001515895
FSM,200,8445,20.68134564729627,0.4083389999868814
FSP,200,14430,28.66367674526147,0.5034245999995619
FSS,200,14467,36.38339909075974,0.3976263999938965
FSTR,200,12006,34.171618601114346,0.35134419999667443
FTEK,200,8339,29.616039186467074,0.2815703999949619
FTFT,200,8431,17.31970436331717,0.4867865999985952
FTI,200,14745,35.10761931781555,0.4199942999985069
FTK,200,8949,32.62532715683691,0.27429609998944215
FTNT,200,9629,32.987347026906654,0.29189980000955984
FUL,200,14544,36.706565031823445,0.3962234000209719
FULT,200,14711,38.01230109393395,0.38700629997765645
FUN,200,13992,40.50058397363028,0.34547650002059527
FUNC,200,14052,46.08130208261894,0.3049392999964766
FUND,200,13940,43.25074323750114,0.32230659999186173
FUSB,200,13822,41.436368852521355,0.33357170000090264
FVE,200,8164,26.883065907968664,0.30368559999624267
FWRD,200,14549,25.16526760720214,0.5781380999833345
FXNC,200,13597,42.32404022383416,0.32125949999317527
G,200,14790,39.45871921500016,0.37482210001326166
GABC,200,14295,49.14448375218519,0.29087699999217875
GAIA,200,8323,27.578642870154354,0.3017915000091307
GAIN,200,14177,42.84142899171277,0.33091800002148375
GALT,200,8984,30.506294470753712,0.2944965999922715
GASS,200,8263,30.050463539618622,0.27497080000466667
