date,open,high,low,close,volume,adjOpen,adjHigh,adjLow,adjClose,adjVolume
2011-02-28,47.57,52.69,46.42,48.72,22309300,26.9663667683671,29.9713631114318,26.3144575444104,27.7131298308779,22309300
2011-03-31,48.79,52.4,44.32,52.3,24215900,27.7529475461521,29.8064040052956,25.2103020136393,29.7495215549038,24215900
2011-04-29,52.59,57.83,47.26,56.39,24290600,29.91448066104,32.8951210615695,26.8826460551578,32.0760137759278,24290600
2011-05-31,56.8,56.95,47.33,51.62,28721200,32.3092318225342,32.3945554981218,27.029468793367,29.4794248703487,28721200
2011-06-30,51.47,51.79,45.77,50.4,28048100,29.3937620704543,29.5765093768958,26.1385756744646,28.7827007645404,28048100
2011-07-29,50.33,52.86,42.73,43.67,29467000,28.7427247912563,30.1875706828096,24.4024762632701,24.9392964759421,29467000
2011-08-31,44.67,44.92,32.44,39.35,56313400,25.5103818085718,25.6531531417293,18.5260081905097,22.592540946553,56313400
2011-09-30,39.36,39.51,31.16,32.82,36883400,22.5982823800845,22.6844038830574,17.8903068842336,18.8433848504668,36883400
2011-10-31,32.39,45.45,30.17,42.12,43736300,18.5965032086112,26.0948154007836,17.3219049646125,24.1829180347856,43736300
2011-11-30,40.22,45.0,37.02,42.01,24693600,23.0920456637957,25.8364508918649,21.3578404461134,24.2367065678342,24693600
2011-12-30,41.78,43.39,36.25,38.71,27350800,24.104013339779,25.0328659361658,20.9136065956675,22.3328472087804,27350800
2012-01-31,40.1,50.42,38.92,48.83,28811200,23.134775847897,29.0886632980291,22.4540018952656,28.1713492432122,28811200
2012-02-29,49.46,54.19,49.1,52.4,23795900,28.534813302668,31.3994021670724,28.3271195544075,30.3622194787709,23795900
2012-03-30,52.6,54.87,49.31,50.74,25437300,30.4781058126593,31.7934157022931,28.5717756201945,29.4003629074968,25437300
2012-04-30,50.78,57.94,47.64,56.51,33631200,29.4235401742745,33.5722709274806,27.604124732226,32.7436836401783,33631200
2012-05-31,56.62,57.3,47.34,47.7,41687600,32.8074211238169,33.2014346590376,27.551738309415,27.76125723192,41687600
2012-06-29,46.18,49.87,41.81,45.79,37145300,26.8766217813431,29.0241907370199,24.3332948609345,26.6496429486293,37145300
2012-07-31,46.07,46.49,32.59,36.2,50422700,26.8126021105777,27.0570408535002,18.9672824567772,21.0682916518974,50422700
2012-08-31,36.98,42.85,35.86,40.16,55996800,21.522249317325,25.07543339222,20.8704126695315,23.5012696623467,55996800
2012-09-28,40.03,42.63,36.27,37.16,27894400,23.4251948352524,24.9466913771374,21.2248767592957,21.7456967294024,27894400
2012-10-31,37.08,39.97,36.15,39.49,38387100,21.6988814511906,23.3900833765935,21.1546538419779,23.1091917073225,38387100
2012-11-30,39.49,47.73,37.15,45.05,42176600,23.1091917073225,28.0913690547516,21.739844819626,26.514061929951,42176600
2012-12-31,45.78,48.12,44.05,47.83,25833500,26.9437015572288,28.3209025542562,25.9255144953239,28.1502237982143,25833500
2013-01-31,49.63,54.0,47.67,53.61,27174000,29.2096091805431,31.7815614698636,28.056056208674,31.552027970359,27174000
2013-02-28,54.2,57.79,52.18,54.32,23246900,31.899270956789,34.1512281748662,30.8359765731877,32.100618004131,23246900
2013-03-29,53.76,58.5,52.91,56.58,15622600,31.7696837979029,34.5708054720483,31.2673729491637,33.4361739078375,15622600
2013-04-30,56.59,56.99,50.22,52.57,20297700,33.4420834472345,33.6784650231117,29.6777068513892,31.0664486096681,20297700
2013-05-31,52.17,58.6,50.58,56.76,24558400,30.8300670337908,34.769537563058,29.8904502696787,33.6777978170508,24558400
2013-06-28,56.95,59.44,54.31,56.28,18839200,33.7905318125624,35.2679404905831,32.2241226117693,33.3929961441793,18839200
2013-07-31,56.68,61.34,55.0,58.42,22631100,33.6303308715722,36.3952804456993,32.6335250165221,34.6627369357312,22631100
2013-08-30,59.16,61.56,55.99,56.06,15994900,35.1018061814081,36.5258145457654,33.3505656155702,33.3922612682419,15994900
2013-09-30,56.96,64.35,55.43,60.4,27303700,33.9283482311641,38.3302178489363,33.0170003941964,35.9773917338889,27303700
2013-10-31,60.5,61.57,50.79,52.81,37866900,36.0369569519914,36.6743047856877,30.253174274242,31.4563916799118,37866900
2013-11-29,52.83,54.79,51.57,51.76,19429300,31.4683047235323,32.6357829983406,30.8519472383419,30.9656154558189,19429300
2013-12-31,51.77,55.47,50.22,55.07,24772900,30.9715979935808,33.1851369654999,30.0443046404796,32.9458354550221,24772900
2014-01-31,54.97,58.39,52.51,56.33,25457500,32.8860100774027,34.9320379919873,31.4143057879646,33.699635213027,25457500
2014-02-28,56.07,60.79,53.42,60.36,22820400,33.5440892312165,36.5211943607015,31.9587167243015,36.2628605298888,22820400
2014-03-31,59.43,61.37,57.18,58.78,21485900,35.7041385237126,36.8696446441232,34.3523917345766,35.31363389574,21485900
2014-04-30,58.94,64.0,57.69,63.08,24927200,35.4097581118563,38.4496864465355,34.6587876734474,37.8969722038666,24927200
2014-05-30,63.22,64.7,61.02,64.22,16674400,37.9810808929684,39.0235762305803,36.6593729213687,38.7340659277877,16674400
2014-06-30,64.21,69.51,63.75,67.84,26459000,38.7280344631462,41.9247107231474,38.4505870896367,40.9174561280149,26459000
2014-07-31,48.56,49.96,43.62,44.3,27959937,41.0012709623901,42.1833504382416,36.8302190976,37.4043719858707,27959937
2014-08-29,44.04,46.44,43.87,45.29,21153600,37.1848429403555,39.2817729549797,37.0413047182878,38.4497838152373,21153600
2014-09-30,45.28,45.94,42.34,42.39,20052869,38.4412941301379,39.0016133466991,35.9453267109108,35.9877751364078,20052869
2014-10-31,42.26,43.03,37.62,42.99,22022841,35.8774092301155,36.5311149827702,31.9381953439883,36.4971562423726,22022841
2014-11-28,42.95,44.13,41.75,42.79,13664575,36.4631975019749,37.684381727775,35.6520040139272,36.5401018384657,13664575
2014-12-31,42.56,44.3,40.02,42.68,16898757,36.3436955888082,37.8295515644784,34.174687440416,36.4461684147165,16898757
2015-01-30,42.78,43.05,37.65,38.01,19076917,36.5315624363067,36.7621262946004,32.1508491287272,32.458267606452,19076917
2015-02-27,38.19,42.82,38.054,42.48,18475448,32.6119768453145,36.6965441719026,32.4958409759518,36.4903838113862,18475448
2015-03-31,43.26,43.56,40.68,42.14,24262536,37.1604049830642,37.4181054337096,34.9441811075139,36.1983233006548,24262536
2015-04-30,42.06,43.06,38.99,39.29,23547679,36.1296031804827,36.988604682634,33.4924685688783,33.7501690195237,23547679
2015-05-29,39.0,40.89,39.0,39.1,15675542,33.5010585838998,35.3485691803847,33.5010585838998,33.8011507692111,15675542
2015-06-30,39.28,40.04,36.24,36.57,13548042,33.9567570898877,34.613761554967,31.3287392295706,31.6140174841445,13548042
2015-07-31,36.8,36.95,31.06,33.38,16517773,31.8128477827869,31.9425197166841,26.8507351123196,28.8563276899301,16517773
2015-08-31,33.38,33.7,28.42,31.75,15466799,28.8563276899301,29.1329611489108,24.7681906124489,27.6703044315711,15466799
2015-09-30,31.02,31.47,26.31,27.49,19437189,27.0341053060578,27.4262828491825,22.92931368802,23.957690356658,19437189
2015-10-30,27.54,31.95,26.84,31.6,22287627,24.0012656392274,27.8446055618487,23.3912116832557,27.5395785838629,22287627
2015-11-30,31.61,32.89,29.99,32.24,12520021,27.5482936403768,28.6638208741535,26.1364544851281,28.3314116968165,12520021
2015-12-31,32.31,32.49,26.94,28.59,15237362,28.3929253078208,28.5511031646888,23.673952577923,25.1239162658804,15237362
2016-01-29,27.94,28.43,22.22,26.55,18125906,24.5527184494123,24.9833137264421,19.5261776644933,23.3312338880421,18125906
2016-02-29,26.08,31.64,25.12,29.83,22511496,22.9182139284421,27.8041521739229,22.0745986918124,26.4397150887335,22511496
2016-03-31,30.2,33.64,29.82,33.49,22181276,26.7676632812521,29.8166951252093,26.4308516240708,29.6837431552693,22181276
2016-04-29,33.0,37.07,32.19,35.63,17679004,29.2494333867987,32.8568635045038,28.5314927491227,31.5805245930799,17679004
2016-05-31,35.66,35.85,31.96,33.25,15328672,31.6071149870679,31.7755208156585,28.5514988550756,29.7039216812035,15328672
