date,open,high,low,close,volume,adjOpen,adjHigh,adjLow,adjClose,adjVolume
2011-02-28,38.0,45.92,37.89,43.01,9297700,33.0730724797774,40.1217431563886,32.9773346383886,37.5791849554937,9297700
2011-03-31,43.22,44.89,40.0,44.55,4821300,37.7626685370016,39.2217998756595,34.9492536205475,38.9247312198848,4821300
2011-04-29,44.91,49.66,42.01,49.54,5664400,39.2392745024697,43.3894983699098,36.70545361498,43.2846506090481,5664400
2011-05-31,49.6,50.6,46.3707,48.6,6545600,43.3370744894789,44.2108058299926,40.656789834605,42.6113900795502,6545600
2011-06-30,48.6,49.61,44.13,49.23,7221300,42.6113900795502,43.4969354289401,38.69219432532,43.1637599509518,7221300
2011-07-29,49.29,50.4,42.65,43.23,7722700,43.216366605371,44.1895897121262,37.3945635163131,37.903094509032,7722700
2011-08-31,43.91,44.04,33.08,39.21,12391700,38.4993032591163,38.6132843436912,29.1423921121495,34.5427205174541,12391700
2011-09-30,39.18,39.73,30.81,31.88,6958000,34.5162915040514,35.0008234164359,27.1425967646713,28.0852315760377,6958000
2011-10-31,31.68,44.6,29.88,41.72,6949100,27.9090381533524,39.2911332588231,26.3232973491846,36.7539479721547,6949100
2011-11-30,40.0,45.33,39.61,44.6,7026600,35.2386845370611,40.1026591922358,34.9743944030331,39.4568409436073,7026600
2011-12-30,44.35,45.37,40.88,44.3,5490000,39.2356703105153,40.1380464935306,36.1658219231988,39.1914361838969,5490000
2012-01-31,45.63,49.86,44.97,47.73,5557300,40.3680639519462,44.1102710638623,39.7841734805834,42.2258972699187,5557300
2012-02-29,48.23,50.99,46.6923,48.8,5819700,42.6682385361027,45.283425115837,41.4667046584859,43.3385202128427,5819700
2012-03-30,48.97,51.19,47.17,49.92,5165700,43.4894945660431,45.4610420019553,41.8909425909793,44.3331747751046,5165700
2012-04-30,49.84,56.6,48.68,55.06,8117200,44.2621280206574,50.2655787714528,43.2319500811717,48.8979287483426,8117200
2012-05-31,54.88,56.67,50.8,51.98,8067100,48.7380735508362,50.3277446815941,45.2696631967981,46.3212026175111,8067100
2012-06-29,50.6,53.21,47.8,53.02,7679800,45.0914361763383,47.4172987933391,42.5962578899006,47.2479831239023,7679800
2012-07-31,53.45,55.06,48.77,50.49,12997300,47.6311712178909,49.0658987325926,43.4606589391308,44.9934113150854,12997300
2012-08-31,50.68,53.21,47.55,52.34,6256200,45.1627269845222,47.601229354989,42.3734741143258,46.8229344942703,6256200
2012-09-28,52.42,55.56,51.08,51.92,6924100,46.8945018377847,49.7035200707233,45.6957488339192,46.4472059408199,6924100
2012-10-31,52.12,55.94,49.65,55.55,8132900,46.6261242996058,50.0434649524166,44.4164825686,49.694574152784,8132900
2012-11-30,55.67,57.52,52.81,56.67,5538200,49.8019251680556,51.5231775167072,47.419641071058,50.885647784451,5538200
2012-12-31,56.99,59.45,56.16,58.76,5192100,51.1729851285665,53.3818909614543,50.427703892267,52.7623198132052,5192100
2013-01-31,60.1,64.39,59.19,64.15,7547900,53.9655449416888,57.817661211237,53.1484293693604,57.6021582031504,7547900
2013-02-28,64.67,68.87,64.02,67.87,6149200,58.069081387338,62.0236419456676,57.4854274071035,61.1230518201316,6149200
2013-03-29,67.43,70.55,66.32,67.79,6439100,60.7267921648957,63.5366333565682,59.7271371255507,61.0510046100887,6439100
2013-04-30,67.56,68.09,61.03,64.87,7920100,60.8438688812154,61.3211816477495,54.963015361465,58.4212814435235,7920100
2013-05-31,64.87,68.12,63.49,65.41,5815700,58.4212814435235,61.5302414860898,57.1784670702837,59.0824001116432,5815700
2013-06-28,65.38,66.95,60.34,62.31,8277900,59.0553022366493,60.4734243613288,54.5028592376785,56.2822863622762,8277900
2013-07-31,62.63,69.74,62.0,67.74,9550400,56.5713303622109,62.993526735759,56.0022749873395,61.1870017361674,9550400
